testcase_name,network_name,op_name,stc_input_dtypes,stc_ori_inputs,stc_ori_outputs,stc_input_ori_formats,output_ori_formats,other_compilation_params,other_runtime_params,stc_inputs,output_dtypes,stc_outputs,stc_input_formats,output_formats,dyn_inputs,dyn_input_dtypes,dyn_outputs,dyn_ori_inputs,dyn_ori_outputs,dyn_input_formats,dyn_input_ori_formats,dyn_input_ranges,dyn_output_ranges,input_data_ranges,precision_tolerances,absolute_precision,dyn_input_as_list_distribution,stc_input_as_list_distribution,input_as_variable,stc_op_name,const_input_indexes,stc_const_input_indexes,strict_precision_mode,shape_check,output_inplace_indexes,output_shape_unknown_indexes,is_enabled,remark,soc_series,priority,dump_input_data_name,dump_output_data_name,manual_input_data_binaries,manual_output_data_binaries,manual_output_data_dtypes,manual_tiling_data,manual_dyn_workspaces,manual_stc_workspaces,manual_bin_workspaces,manual_block_dim,manual_tiling_op_type,manual_dyn_build_config,manual_stc_build_config,tiling_time_us,bin_tiling_time_us,dyn_name,stc_name,cst_name,bin_name,dyn_block_dim,stc_block_dim,cst_block_dim,bin_block_dim,dyn_perf_us,stc_perf_us,cst_perf_us,bin_perf_us,dyn_throughput_gbs,stc_throughput_gbs,cst_throughput_gbs,bin_throughput_gbs,dyn_compile_s,stc_compile_s,cst_compile_s,bin_compile_s,perf_status,dyn_precision,stc_precision,rel_precision,cst_precision,rst_precision,bin_precision,bre_precision,precision_status,dyn_oob_result,stc_oob_result,cst_oob_result,bin_oob_result,memory_oob_status,dyn_tiling_key,dyn_tiling_data,bin_tiling_key,bin_tiling_data,dyn_clear_atomic,dyn_sch_count,dyn_obj_size_b,dyn_tiling_data_size,dyn_workspaces,stc_workspaces,cst_workspaces,bin_workspaces,dyn_op_pattern,stc_op_pattern,cst_op_pattern,stc_rl_query_result,cst_rl_query_result,data_input_size_b,data_output_size_b,soc
mat_mul_v3_M_64_K_128_N_7168_case1324,UNKNOWN,mat_mul_v3,"('bfloat16', 'bfloat16', 'int8', 'int8')","((64, 128), (128, 7168), None, None)","((64, 7168),)","('ND',)","('ND',)","{'transpose_x1': False, 'transpose_x2': False}","{'transpose_x1': False, 'transpose_x2': False}","((64, 128), (128, 7168), None, None)","('bfloat16',)","((64, 7168),)","('ND',)","('ND',)","((-1, -1), (-1, -1), None, None)","('bfloat16', 'bfloat16', 'int8', 'int8')","((-1, -1),)","((-1, -1), (-1, -1), None, None)","((-1, -1),)","('ND',)","('ND',)","(((1, None), (1, None)), ((1, None), (1, None)), None, None)","(((1, None), (1, None)),)","((None, None),)",,1e-08,(),(),(),mat_mul_v3,(),(),True,True,(),(),True,,,0,,,(),(),(),,,,,,,"{'save_temp_cce_file': True, 'op_debug_config': 'dump_cce'}",{'save_temp_cce_file': True},DYN_OFF,"(44, 50, 53)",DYN_OFF,STC_OFF,CST_OFF,bin_op_mat_mul_v3_M_28672_K_4096_N_7168_case1818,DYN_OFF,STC_OFF,CST_OFF,32,DYN_OFF,STC_OFF,CST_OFF,5.063,DYN_OFF,STC_OFF,CST_OFF,509.3295183809007,DYN_OFF,STC_OFF,CST_OFF,23.185214042663574,PASS,DYN_OFF,STC_OFF,DYN_OFF,CST_OFF,CST_OFF,99.99673025948661%,DYN_OFF,PASS,UNKNOWN,UNKNOWN,UNKNOWN,"OK,OK",PASS,DYN_OFF (DYN_OFF),"('DYN_OFF', False)",1 (0x0000000000000001),"(32, 64, 7168, 128, 64, 224, 256, 64, 224, 64, 128, 1, 1, 1, 1, 0, 0, 16908800, 0, 64, 1, 0)",False,DYN_OFF,DYN_OFF,,,,,"(20971520,)",DYN_OFF,STC_OFF,CST_OFF,STC_OFF,CST_OFF,1851392,917504,Ascend910_9589
mat_mul_v3_M_2048_K_576_N_7168_case1530,UNKNOWN,mat_mul_v3,"('bfloat16', 'bfloat16', 'int8', 'int8')","((2048, 576), (576, 7168), None, None)","((2048, 7168),)","('ND',)","('ND',)","{'transpose_x1': False, 'transpose_x2': False}","{'transpose_x1': False, 'transpose_x2': False}","((2048, 576), (576, 7168), None, None)","('bfloat16',)","((2048, 7168),)","('ND',)","('ND',)","((-1, -1), (-1, -1), None, None)","('bfloat16', 'bfloat16', 'int8', 'int8')","((-1, -1),)","((-1, -1), (-1, -1), None, None)","((-1, -1),)","('ND',)","('ND',)","(((1, None), (1, None)), ((1, None), (1, None)), None, None)","(((1, None), (1, None)),)","((None, None),)",,1e-08,(),(),(),mat_mul_v3,(),(),True,True,(),(),True,,,0,,,(),(),(),,,,,,,"{'save_temp_cce_file': True, 'op_debug_config': 'dump_cce'}",{'save_temp_cce_file': True},DYN_OFF,"(48, 52, 55)",DYN_OFF,STC_OFF,CST_OFF,bin_op_mat_mul_v3_M_28672_K_4096_N_7168_case1818,DYN_OFF,STC_OFF,CST_OFF,32,DYN_OFF,STC_OFF,CST_OFF,49.001,DYN_OFF,STC_OFF,CST_OFF,759.8099082161589,DYN_OFF,STC_OFF,CST_OFF,23.185214042663574,PASS,DYN_OFF,STC_OFF,DYN_OFF,CST_OFF,CST_OFF,99.99010222298759%,DYN_OFF,PASS,UNKNOWN,UNKNOWN,UNKNOWN,"OK,OK",PASS,DYN_OFF (DYN_OFF),"('DYN_OFF', False)",1 (0x0000000000000001),"(32, 2048, 7168, 576, 256, 256, 256, 256, 256, 64, 576, 1, 1, 1, 1, 0, 0, 16843264, 0, 256, 1, 0)",False,DYN_OFF,DYN_OFF,,,,,"(20971520,)",DYN_OFF,STC_OFF,CST_OFF,STC_OFF,CST_OFF,10616832,29360128,Ascend910_9589
mat_mul_v3_M_14336_K_4096_N_4096_case601,UNKNOWN,mat_mul_v3,"('bfloat16', 'bfloat16', 'int8', 'int8')","((14336, 4096), (4096, 4096), None, None)","((14336, 4096),)","('ND',)","('ND',)","{'transpose_x1': False, 'transpose_x2': False}","{'transpose_x1': False, 'transpose_x2': False}","((14336, 4096), (4096, 4096), None, None)","('bfloat16',)","((14336, 4096),)","('ND',)","('ND',)","((-1, -1), (-1, -1), None, None)","('bfloat16', 'bfloat16', 'int8', 'int8')","((-1, -1),)","((-1, -1), (-1, -1), None, None)","((-1, -1),)","('ND',)","('ND',)","(((1, None), (1, None)), ((1, None), (1, None)), None, None)","(((1, None), (1, None)),)","((None, None),)",,1e-08,(),(),(),mat_mul_v3,(),(),True,True,(),(),True,,,0,,,(),(),(),,,,,,,"{'save_temp_cce_file': True, 'op_debug_config': 'dump_cce'}",{'save_temp_cce_file': True},DYN_OFF,"(37, 45, 44)",DYN_OFF,STC_OFF,CST_OFF,bin_op_mat_mul_v3_M_28672_K_4096_N_7168_case1818,DYN_OFF,STC_OFF,CST_OFF,32,DYN_OFF,STC_OFF,CST_OFF,1122.599,DYN_OFF,STC_OFF,CST_OFF,222.69750819304133,DYN_OFF,STC_OFF,CST_OFF,23.185214042663574,PASS,DYN_OFF,STC_OFF,DYN_OFF,CST_OFF,CST_OFF,99.97588396072388%,DYN_OFF,PASS,UNKNOWN,UNKNOWN,UNKNOWN,"OK,OK",PASS,DYN_OFF (DYN_OFF),"('DYN_OFF', False)",1 (0x0000000000000001),"(32, 14336, 4096, 4096, 256, 256, 256, 256, 256, 64, 4096, 1, 1, 1, 1, 0, 0, 16843264, 0, 256, 1, 0)",False,DYN_OFF,DYN_OFF,,,,,"(20971520,)",DYN_OFF,STC_OFF,CST_OFF,STC_OFF,CST_OFF,150994944,117440512,Ascend910_9589
mat_mul_v3_M_5120_K_512_N_128_case976,UNKNOWN,mat_mul_v3,"('bfloat16', 'bfloat16', 'int8', 'int8')","((5120, 512), (512, 128), None, None)","((5120, 128),)","('ND',)","('ND',)","{'transpose_x1': False, 'transpose_x2': False}","{'transpose_x1': False, 'transpose_x2': False}","((5120, 512), (512, 128), None, None)","('bfloat16',)","((5120, 128),)","('ND',)","('ND',)","((-1, -1), (-1, -1), None, None)","('bfloat16', 'bfloat16', 'int8', 'int8')","((-1, -1),)","((-1, -1), (-1, -1), None, None)","((-1, -1),)","('ND',)","('ND',)","(((1, None), (1, None)), ((1, None), (1, None)), None, None)","(((1, None), (1, None)),)","((None, None),)",,1e-08,(),(),(),mat_mul_v3,(),(),True,True,(),(),True,,,0,,,(),(),(),,,,,,,"{'save_temp_cce_file': True, 'op_debug_config': 'dump_cce'}",{'save_temp_cce_file': True},DYN_OFF,"(44, 44, 52)",DYN_OFF,STC_OFF,CST_OFF,bin_op_mat_mul_v3_M_28672_K_4096_N_7168_case1818,DYN_OFF,STC_OFF,CST_OFF,32,DYN_OFF,STC_OFF,CST_OFF,7.418,DYN_OFF,STC_OFF,CST_OFF,839.2539683877055,DYN_OFF,STC_OFF,CST_OFF,23.185214042663574,PASS,DYN_OFF,STC_OFF,DYN_OFF,CST_OFF,CST_OFF,99.98977661132812%,DYN_OFF,PASS,UNKNOWN,UNKNOWN,UNKNOWN,"OK,OK",PASS,DYN_OFF (DYN_OFF),"('DYN_OFF', False)",1 (0x0000000000000001),"(32, 5120, 128, 512, 160, 128, 384, 160, 128, 96, 512, 1, 1, 1, 1, 0, 0, 16908800, 0, 160, 1, 0)",False,DYN_OFF,DYN_OFF,,,,,"(20971520,)",DYN_OFF,STC_OFF,CST_OFF,STC_OFF,CST_OFF,5373952,1310720,Ascend910_9589
mat_mul_v3_M_1_K_1024_N_4096_case122,UNKNOWN,mat_mul_v3,"('bfloat16', 'bfloat16', 'int8', 'int8')","((1, 1024), (1024, 4096), None, None)","((1, 4096),)","('ND',)","('ND',)","{'transpose_x1': False, 'transpose_x2': False}","{'transpose_x1': False, 'transpose_x2': False}","((1, 1024), (1024, 4096), None, None)","('bfloat16',)","((1, 4096),)","('ND',)","('ND',)","((-1, -1), (-1, -1), None, None)","('bfloat16', 'bfloat16', 'int8', 'int8')","((-1, -1),)","((-1, -1), (-1, -1), None, None)","((-1, -1),)","('ND',)","('ND',)","(((1, None), (1, None)), ((1, None), (1, None)), None, None)","(((1, None), (1, None)),)","((None, None),)",,1e-08,(),(),(),mat_mul_v3,(),(),True,True,(),(),True,,,0,,,(),(),(),,,,,,,"{'save_temp_cce_file': True, 'op_debug_config': 'dump_cce'}",{'save_temp_cce_file': True},DYN_OFF,"(39, 51, 42)",DYN_OFF,STC_OFF,CST_OFF,bin_op_mat_mul_v3_M_28672_K_4096_N_7168_case1818,DYN_OFF,STC_OFF,CST_OFF,32,DYN_OFF,STC_OFF,CST_OFF,8.32,DYN_OFF,STC_OFF,CST_OFF,940.1486470149113,DYN_OFF,STC_OFF,CST_OFF,23.185214042663574,PASS,DYN_OFF,STC_OFF,DYN_OFF,CST_OFF,CST_OFF,99.9755859375%,DYN_OFF,PASS,UNKNOWN,UNKNOWN,UNKNOWN,"OK,OK",PASS,DYN_OFF (DYN_OFF),"('DYN_OFF', False)",1 (0x0000000000000001),"(32, 1, 4096, 1024, 16, 128, 512, 16, 128, 128, 1024, 1, 1, 1, 1, 0, 0, 16908800, 0, 16, 1, 0)",False,DYN_OFF,DYN_OFF,,,,,"(20971520,)",DYN_OFF,STC_OFF,CST_OFF,STC_OFF,CST_OFF,8390656,8192,Ascend910_9589
mat_mul_v3_M_40960_K_7168_N_1152_case1501,UNKNOWN,mat_mul_v3,"('bfloat16', 'bfloat16', 'int8', 'int8')","((40960, 7168), (7168, 1152), None, None)","((40960, 1152),)","('ND',)","('ND',)","{'transpose_x1': False, 'transpose_x2': False}","{'transpose_x1': False, 'transpose_x2': False}","((40960, 7168), (7168, 1152), None, None)","('bfloat16',)","((40960, 1152),)","('ND',)","('ND',)","((-1, -1), (-1, -1), None, None)","('bfloat16', 'bfloat16', 'int8', 'int8')","((-1, -1),)","((-1, -1), (-1, -1), None, None)","((-1, -1),)","('ND',)","('ND',)","(((1, None), (1, None)), ((1, None), (1, None)), None, None)","(((1, None), (1, None)),)","((None, None),)",,1e-08,(),(),(),mat_mul_v3,(),(),True,True,(),(),True,,,0,,,(),(),(),,,,,,,"{'save_temp_cce_file': True, 'op_debug_config': 'dump_cce'}",{'save_temp_cce_file': True},DYN_OFF,"(42, 49, 50)",DYN_OFF,STC_OFF,CST_OFF,bin_op_mat_mul_v3_M_28672_K_4096_N_7168_case1818,DYN_OFF,STC_OFF,CST_OFF,32,DYN_OFF,STC_OFF,CST_OFF,1601.74,DYN_OFF,STC_OFF,CST_OFF,405.9001363361095,DYN_OFF,STC_OFF,CST_OFF,23.185214042663574,PASS,DYN_OFF,STC_OFF,DYN_OFF,CST_OFF,CST_OFF,99.96945910983615%,DYN_OFF,PASS,UNKNOWN,UNKNOWN,UNKNOWN,"OK,OK",PASS,DYN_OFF (DYN_OFF),"('DYN_OFF', False)",1 (0x0000000000000001),"(32, 40960, 1152, 7168, 256, 256, 256, 256, 256, 64, 7168, 1, 1, 1, 1, 0, 0, 16843264, 0, 256, 1, 0)",False,DYN_OFF,DYN_OFF,,,,,"(20971520,)",DYN_OFF,STC_OFF,CST_OFF,STC_OFF,CST_OFF,603717632,94371840,Ascend910_9589
mat_mul_v3_M_2560_K_576_N_7168_case1538,UNKNOWN,mat_mul_v3,"('bfloat16', 'bfloat16', 'int8', 'int8')","((2560, 576), (576, 7168), None, None)","((2560, 7168),)","('ND',)","('ND',)","{'transpose_x1': False, 'transpose_x2': False}","{'transpose_x1': False, 'transpose_x2': False}","((2560, 576), (576, 7168), None, None)","('bfloat16',)","((2560, 7168),)","('ND',)","('ND',)","((-1, -1), (-1, -1), None, None)","('bfloat16', 'bfloat16', 'int8', 'int8')","((-1, -1),)","((-1, -1), (-1, -1), None, None)","((-1, -1),)","('ND',)","('ND',)","(((1, None), (1, None)), ((1, None), (1, None)), None, None)","(((1, None), (1, None)),)","((None, None),)",,1e-08,(),(),(),mat_mul_v3,(),(),True,True,(),(),True,,,0,,,(),(),(),,,,,,,"{'save_temp_cce_file': True, 'op_debug_config': 'dump_cce'}",{'save_temp_cce_file': True},DYN_OFF,"(42, 49, 48)",DYN_OFF,STC_OFF,CST_OFF,bin_op_mat_mul_v3_M_28672_K_4096_N_7168_case1818,DYN_OFF,STC_OFF,CST_OFF,32,DYN_OFF,STC_OFF,CST_OFF,60.485,DYN_OFF,STC_OFF,CST_OFF,737.6489909688353,DYN_OFF,STC_OFF,CST_OFF,23.185214042663574,PASS,DYN_OFF,STC_OFF,DYN_OFF,CST_OFF,CST_OFF,99.98969486781529%,DYN_OFF,PASS,UNKNOWN,UNKNOWN,UNKNOWN,"OK,OK",PASS,DYN_OFF (DYN_OFF),"('DYN_OFF', False)",1 (0x0000000000000001),"(32, 2560, 7168, 576, 256, 256, 256, 256, 256, 64, 576, 1, 1, 1, 1, 0, 0, 16843264, 0, 256, 1, 0)",False,DYN_OFF,DYN_OFF,,,,,"(20971520,)",DYN_OFF,STC_OFF,CST_OFF,STC_OFF,CST_OFF,11206656,36700160,Ascend910_9589
mat_mul_v3_M_32_K_4096_N_7168_case1951,UNKNOWN,mat_mul_v3,"('bfloat16', 'bfloat16', 'int8', 'int8')","((32, 4096), (4096, 7168), None, None)","((32, 7168),)","('ND',)","('ND',)","{'transpose_x1': False, 'transpose_x2': False}","{'transpose_x1': False, 'transpose_x2': False}","((32, 4096), (4096, 7168), None, None)","('bfloat16',)","((32, 7168),)","('ND',)","('ND',)","((-1, -1), (-1, -1), None, None)","('bfloat16', 'bfloat16', 'int8', 'int8')","((-1, -1),)","((-1, -1), (-1, -1), None, None)","((-1, -1),)","('ND',)","('ND',)","(((1, None), (1, None)), ((1, None), (1, None)), None, None)","(((1, None), (1, None)),)","((None, None),)",,1e-08,(),(),(),mat_mul_v3,(),(),True,True,(),(),True,,,0,,,(),(),(),,,,,,,"{'save_temp_cce_file': True, 'op_debug_config': 'dump_cce'}",{'save_temp_cce_file': True},DYN_OFF,"(40, 44, 42)",DYN_OFF,STC_OFF,CST_OFF,bin_op_mat_mul_v3_M_28672_K_4096_N_7168_case1818,DYN_OFF,STC_OFF,CST_OFF,32,DYN_OFF,STC_OFF,CST_OFF,44.628,DYN_OFF,STC_OFF,CST_OFF,1240.4518848872906,DYN_OFF,STC_OFF,CST_OFF,23.185214042663574,PASS,DYN_OFF,STC_OFF,DYN_OFF,CST_OFF,CST_OFF,99.9755859375%,DYN_OFF,PASS,UNKNOWN,UNKNOWN,UNKNOWN,"OK,OK",PASS,DYN_OFF (DYN_OFF),"('DYN_OFF', False)",1 (0x0000000000000001),"(32, 32, 7168, 4096, 32, 224, 256, 32, 224, 64, 4096, 1, 1, 1, 1, 0, 0, 16908800, 0, 32, 1, 0)",False,DYN_OFF,DYN_OFF,,,,,"(20971520,)",DYN_OFF,STC_OFF,CST_OFF,STC_OFF,CST_OFF,58982400,458752,Ascend910_9589
mat_mul_v3_M_16_K_384_N_4096_case512,UNKNOWN,mat_mul_v3,"('bfloat16', 'bfloat16', 'int8', 'int8')","((16, 384), (384, 4096), None, None)","((16, 4096),)","('ND',)","('ND',)","{'transpose_x1': False, 'transpose_x2': False}","{'transpose_x1': False, 'transpose_x2': False}","((16, 384), (384, 4096), None, None)","('bfloat16',)","((16, 4096),)","('ND',)","('ND',)","((-1, -1), (-1, -1), None, None)","('bfloat16', 'bfloat16', 'int8', 'int8')","((-1, -1),)","((-1, -1), (-1, -1), None, None)","((-1, -1),)","('ND',)","('ND',)","(((1, None), (1, None)), ((1, None), (1, None)), None, None)","(((1, None), (1, None)),)","((None, None),)",,1e-08,(),(),(),mat_mul_v3,(),(),True,True,(),(),True,,,0,,,(),(),(),,,,,,,"{'save_temp_cce_file': True, 'op_debug_config': 'dump_cce'}",{'save_temp_cce_file': True},DYN_OFF,"(44, 49, 51)",DYN_OFF,STC_OFF,CST_OFF,bin_op_mat_mul_v3_M_28672_K_4096_N_7168_case1818,DYN_OFF,STC_OFF,CST_OFF,32,DYN_OFF,STC_OFF,CST_OFF,4.836,DYN_OFF,STC_OFF,CST_OFF,633.4164400944737,DYN_OFF,STC_OFF,CST_OFF,23.185214042663574,PASS,DYN_OFF,STC_OFF,DYN_OFF,CST_OFF,CST_OFF,99.98626708984375%,DYN_OFF,PASS,UNKNOWN,UNKNOWN,UNKNOWN,"OK,OK",PASS,DYN_OFF (DYN_OFF),"('DYN_OFF', False)",1 (0x0000000000000001),"(32, 16, 4096, 384, 16, 128, 512, 16, 128, 128, 384, 1, 1, 1, 1, 0, 0, 16908800, 0, 16, 1, 0)",False,DYN_OFF,DYN_OFF,,,,,"(20971520,)",DYN_OFF,STC_OFF,CST_OFF,STC_OFF,CST_OFF,3158016,131072,Ascend910_9589
mat_mul_v3_M_20480_K_4096_N_2304_case551,UNKNOWN,mat_mul_v3,"('bfloat16', 'bfloat16', 'int8', 'int8')","((20480, 4096), (4096, 2304), None, None)","((20480, 2304),)","('ND',)","('ND',)","{'transpose_x1': False, 'transpose_x2': False}","{'transpose_x1': False, 'transpose_x2': False}","((20480, 4096), (4096, 2304), None, None)","('bfloat16',)","((20480, 2304),)","('ND',)","('ND',)","((-1, -1), (-1, -1), None, None)","('bfloat16', 'bfloat16', 'int8', 'int8')","((-1, -1),)","((-1, -1), (-1, -1), None, None)","((-1, -1),)","('ND',)","('ND',)","(((1, None), (1, None)), ((1, None), (1, None)), None, None)","(((1, None), (1, None)),)","((None, None),)",,1e-08,(),(),(),mat_mul_v3,(),(),True,True,(),(),True,,,0,,,(),(),(),,,,,,,"{'save_temp_cce_file': True, 'op_debug_config': 'dump_cce'}",{'save_temp_cce_file': True},DYN_OFF,"(39, 44, 47)",DYN_OFF,STC_OFF,CST_OFF,bin_op_mat_mul_v3_M_28672_K_4096_N_7168_case1818,DYN_OFF,STC_OFF,CST_OFF,32,DYN_OFF,STC_OFF,CST_OFF,905.454,DYN_OFF,STC_OFF,CST_OFF,289.0469863736866,DYN_OFF,STC_OFF,CST_OFF,23.185214042663574,PASS,DYN_OFF,STC_OFF,DYN_OFF,CST_OFF,CST_OFF,99.97626198662653%,DYN_OFF,PASS,UNKNOWN,UNKNOWN,UNKNOWN,"OK,OK",PASS,DYN_OFF (DYN_OFF),"('DYN_OFF', False)",4097 (0x0000000000001001),"(32, 20480, 2304, 4096, 256, 256, 256, 256, 256, 64, 2048, 1, 1, 1, 1, 0, 0, 16843264, 0, 256, 1, 0)",False,DYN_OFF,DYN_OFF,,,,,"(29360128,)",DYN_OFF,STC_OFF,CST_OFF,STC_OFF,CST_OFF,186646528,94371840,Ascend910_9589
mat_mul_v3_M_5120_K_4096_N_7168_case1334,UNKNOWN,mat_mul_v3,"('bfloat16', 'bfloat16', 'int8', 'int8')","((5120, 4096), (4096, 7168), None, None)","((5120, 7168),)","('ND',)","('ND',)","{'transpose_x1': False, 'transpose_x2': False}","{'transpose_x1': False, 'transpose_x2': False}","((5120, 4096), (4096, 7168), None, None)","('bfloat16',)","((5120, 7168),)","('ND',)","('ND',)","((-1, -1), (-1, -1), None, None)","('bfloat16', 'bfloat16', 'int8', 'int8')","((-1, -1),)","((-1, -1), (-1, -1), None, None)","((-1, -1),)","('ND',)","('ND',)","(((1, None), (1, None)), ((1, None), (1, None)), None, None)","(((1, None), (1, None)),)","((None, None),)",,1e-08,(),(),(),mat_mul_v3,(),(),True,True,(),(),True,,,0,,,(),(),(),,,,,,,"{'save_temp_cce_file': True, 'op_debug_config': 'dump_cce'}",{'save_temp_cce_file': True},DYN_OFF,"(38, 44, 47)",DYN_OFF,STC_OFF,CST_OFF,bin_op_mat_mul_v3_M_28672_K_4096_N_7168_case1818,DYN_OFF,STC_OFF,CST_OFF,32,DYN_OFF,STC_OFF,CST_OFF,706.853,DYN_OFF,STC_OFF,CST_OFF,229.339586873084,DYN_OFF,STC_OFF,CST_OFF,23.185214042663574,PASS,DYN_OFF,STC_OFF,DYN_OFF,CST_OFF,CST_OFF,99.97604370117188%,DYN_OFF,PASS,UNKNOWN,UNKNOWN,UNKNOWN,"OK,OK",PASS,DYN_OFF (DYN_OFF),"('DYN_OFF', False)",4097 (0x0000000000001001),"(32, 5120, 7168, 4096, 256, 256, 256, 256, 256, 64, 2048, 1, 1, 1, 1, 0, 0, 16843264, 0, 256, 1, 0)",False,DYN_OFF,DYN_OFF,,,,,"(29360128,)",DYN_OFF,STC_OFF,CST_OFF,STC_OFF,CST_OFF,100663296,73400320,Ascend910_9589
mat_mul_v3_M_2560_K_8192_N_7168_case1228,UNKNOWN,mat_mul_v3,"('bfloat16', 'bfloat16', 'int8', 'int8')","((2560, 8192), (8192, 7168), None, None)","((2560, 7168),)","('ND',)","('ND',)","{'transpose_x1': False, 'transpose_x2': False}","{'transpose_x1': False, 'transpose_x2': False}","((2560, 8192), (8192, 7168), None, None)","('bfloat16',)","((2560, 7168),)","('ND',)","('ND',)","((-1, -1), (-1, -1), None, None)","('bfloat16', 'bfloat16', 'int8', 'int8')","((-1, -1),)","((-1, -1), (-1, -1), None, None)","((-1, -1),)","('ND',)","('ND',)","(((1, None), (1, None)), ((1, None), (1, None)), None, None)","(((1, None), (1, None)),)","((None, None),)",,1e-08,(),(),(),mat_mul_v3,(),(),True,True,(),(),True,,,0,,,(),(),(),,,,,,,"{'save_temp_cce_file': True, 'op_debug_config': 'dump_cce'}",{'save_temp_cce_file': True},DYN_OFF,"(34, 36, 37)",DYN_OFF,STC_OFF,CST_OFF,bin_op_mat_mul_v3_M_28672_K_4096_N_7168_case1818,DYN_OFF,STC_OFF,CST_OFF,32,DYN_OFF,STC_OFF,CST_OFF,723.964,DYN_OFF,STC_OFF,CST_OFF,252.24622702233813,DYN_OFF,STC_OFF,CST_OFF,23.185214042663574,PASS,DYN_OFF,STC_OFF,DYN_OFF,CST_OFF,CST_OFF,99.96878487723214%,DYN_OFF,PASS,UNKNOWN,UNKNOWN,UNKNOWN,"OK,OK",PASS,DYN_OFF (DYN_OFF),"('DYN_OFF', False)",1 (0x0000000000000001),"(32, 2560, 7168, 8192, 256, 256, 256, 256, 256, 64, 8192, 1, 1, 1, 1, 0, 0, 16843264, 0, 256, 1, 0)",False,DYN_OFF,DYN_OFF,,,,,"(20971520,)",DYN_OFF,STC_OFF,CST_OFF,STC_OFF,CST_OFF,159383552,36700160,Ascend910_9589
mat_mul_v3_M_15360_K_4608_N_7168_case1565,UNKNOWN,mat_mul_v3,"('bfloat16', 'bfloat16', 'int8', 'int8')","((15360, 4608), (4608, 7168), None, None)","((15360, 7168),)","('ND',)","('ND',)","{'transpose_x1': False, 'transpose_x2': False}","{'transpose_x1': False, 'transpose_x2': False}","((15360, 4608), (4608, 7168), None, None)","('bfloat16',)","((15360, 7168),)","('ND',)","('ND',)","((-1, -1), (-1, -1), None, None)","('bfloat16', 'bfloat16', 'int8', 'int8')","((-1, -1),)","((-1, -1), (-1, -1), None, None)","((-1, -1),)","('ND',)","('ND',)","(((1, None), (1, None)), ((1, None), (1, None)), None, None)","(((1, None), (1, None)),)","((None, None),)",,1e-08,(),(),(),mat_mul_v3,(),(),True,True,(),(),True,,,0,,,(),(),(),,,,,,,"{'save_temp_cce_file': True, 'op_debug_config': 'dump_cce'}",{'save_temp_cce_file': True},DYN_OFF,"(32, 41, 45)",DYN_OFF,STC_OFF,CST_OFF,bin_op_mat_mul_v3_M_28672_K_4096_N_7168_case1818,DYN_OFF,STC_OFF,CST_OFF,32,DYN_OFF,STC_OFF,CST_OFF,2361.212,DYN_OFF,STC_OFF,CST_OFF,168.74278971985572,DYN_OFF,STC_OFF,CST_OFF,23.185214042663574,PASS,DYN_OFF,STC_OFF,DYN_OFF,CST_OFF,CST_OFF,99.97478485107422%,DYN_OFF,PASS,UNKNOWN,UNKNOWN,UNKNOWN,"OK,OK",PASS,DYN_OFF (DYN_OFF),"('DYN_OFF', False)",4097 (0x0000000000001001),"(32, 15360, 7168, 4608, 256, 256, 256, 256, 256, 64, 2304, 1, 1, 1, 1, 0, 0, 16843264, 0, 256, 1, 0)",False,DYN_OFF,DYN_OFF,,,,,"(29360128,)",DYN_OFF,STC_OFF,CST_OFF,STC_OFF,CST_OFF,207618048,220200960,Ascend910_9589
mat_mul_v3_M_32768_K_2048_N_4096_case172,UNKNOWN,mat_mul_v3,"('bfloat16', 'bfloat16', 'int8', 'int8')","((32768, 2048), (2048, 4096), None, None)","((32768, 4096),)","('ND',)","('ND',)","{'transpose_x1': False, 'transpose_x2': False}","{'transpose_x1': False, 'transpose_x2': False}","((32768, 2048), (2048, 4096), None, None)","('bfloat16',)","((32768, 4096),)","('ND',)","('ND',)","((-1, -1), (-1, -1), None, None)","('bfloat16', 'bfloat16', 'int8', 'int8')","((-1, -1),)","((-1, -1), (-1, -1), None, None)","((-1, -1),)","('ND',)","('ND',)","(((1, None), (1, None)), ((1, None), (1, None)), None, None)","(((1, None), (1, None)),)","((None, None),)",,1e-08,(),(),(),mat_mul_v3,(),(),True,True,(),(),True,,,0,,,(),(),(),,,,,,,"{'save_temp_cce_file': True, 'op_debug_config': 'dump_cce'}",{'save_temp_cce_file': True},DYN_OFF,"(41, 47, 45)",DYN_OFF,STC_OFF,CST_OFF,bin_op_mat_mul_v3_M_28672_K_4096_N_7168_case1818,DYN_OFF,STC_OFF,CST_OFF,32,DYN_OFF,STC_OFF,CST_OFF,1285.549,DYN_OFF,STC_OFF,CST_OFF,303.85850714364057,DYN_OFF,STC_OFF,CST_OFF,23.185214042663574,PASS,DYN_OFF,STC_OFF,DYN_OFF,CST_OFF,CST_OFF,99.98197853565216%,DYN_OFF,PASS,UNKNOWN,UNKNOWN,UNKNOWN,"OK,OK",PASS,DYN_OFF (DYN_OFF),"('DYN_OFF', False)",1 (0x0000000000000001),"(32, 32768, 4096, 2048, 256, 256, 256, 256, 256, 64, 2048, 1, 1, 1, 1, 0, 0, 16843264, 0, 256, 1, 0)",False,DYN_OFF,DYN_OFF,,,,,"(20971520,)",DYN_OFF,STC_OFF,CST_OFF,STC_OFF,CST_OFF,150994944,268435456,Ascend910_9589
